Topik_ID,Kategori,Nama_Topik,Rank,Kata,Skor_cTFIDF,Keyword_Ditemukan,Coverage,Keyword_Kategori_Lengkap
46,Ekonomi & Bisnis,46_archives_arsip_archive_sumber archive,8,sejarah,0.076967,harga,1/80,akuisisi|aset|bank|bank indonesia|bbm|bei|beras|bisnis|bitcoin|blockchain|bumn|bursa|bursa efek|buruh|defisit|deflasi|digital economy|dividen|dolar|e-commerce|ekonomi|ekspansi|ekspor|fintech|gaji|gdp|go public|harga|harga bahan pokok|ihsg|impor|industri|inflasi|investasi|ipo|kapitalisasi pasar|kemiskinan|keuangan|kredit|kripto|kurs|lapangan kerja|manufaktur|market cap|marketplace|mata uang|merger|minyak goreng|modal|neraca|obligasi|ojk|pajak|pasar|pasar modal|pdb|pekerja|pengangguran|perdagangan|pertumbuhan ekonomi|perusahaan|phk|pinjaman|produksi|resesi|rupiah|saham|sembako|stagflasi|startup|stock market|suku bunga|surplus|swasta|tenaga kerja|trader|trading|umkm|upah|utang
46,Ekonomi & Bisnis,46_archives_arsip_archive_sumber archive,9,extra sejarah,0.059694,harga,1/80,akuisisi|aset|bank|bank indonesia|bbm|bei|beras|bisnis|bitcoin|blockchain|bumn|bursa|bursa efek|buruh|defisit|deflasi|digital economy|dividen|dolar|e-commerce|ekonomi|ekspansi|ekspor|fintech|gaji|gdp|go public|harga|harga bahan pokok|ihsg|impor|industri|inflasi|investasi|ipo|kapitalisasi pasar|kemiskinan|keuangan|kredit|kripto|kurs|lapangan kerja|manufaktur|market cap|marketplace|mata uang|merger|minyak goreng|modal|neraca|obligasi|ojk|pajak|pasar|pasar modal|pdb|pekerja|pengangguran|perdagangan|pertumbuhan ekonomi|perusahaan|phk|pinjaman|produksi|resesi|rupiah|saham|sembako|stagflasi|startup|stock market|suku bunga|surplus|swasta|tenaga kerja|trader|trading|umkm|upah|utang
46,Ekonomi & Bisnis,46_archives_arsip_archive_sumber archive,10,harga,0.029568,harga,1/80,akuisisi|aset|bank|bank indonesia|bbm|bei|beras|bisnis|bitcoin|blockchain|bumn|bursa|bursa efek|buruh|defisit|deflasi|digital economy|dividen|dolar|e-commerce|ekonomi|ekspansi|ekspor|fintech|gaji|gdp|go public|harga|harga bahan pokok|ihsg|impor|industri|inflasi|investasi|ipo|kapitalisasi pasar|kemiskinan|keuangan|kredit|kripto|kurs|lapangan kerja|manufaktur|market cap|marketplace|mata uang|merger|minyak goreng|modal|neraca|obligasi|ojk|pajak|pasar|pasar modal|pdb|pekerja|pengangguran|perdagangan|pertumbuhan ekonomi|perusahaan|phk|pinjaman|produksi|resesi|rupiah|saham|sembako|stagflasi|startup|stock market|suku bunga|surplus|swasta|tenaga kerja|trader|trading|umkm|upah|utang
47,Kesehatan,47_malam_tidur_mimpi_malam extra,1,malam,0.241966,,0/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
47,Kesehatan,47_malam_tidur_mimpi_malam extra,2,tidur,0.177463,,0/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
47,Kesehatan,47_malam_tidur_mimpi_malam extra,3,mimpi,0.174766,,0/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
47,Kesehatan,47_malam_tidur_mimpi_malam extra,4,malam extra,0.122857,,0/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
47,Kesehatan,47_malam_tidur_mimpi_malam extra,5,sore,0.073472,,0/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
47,Kesehatan,47_malam_tidur_mimpi_malam extra,6,rabu malam,0.070754,,0/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
47,Kesehatan,47_malam_tidur_mimpi_malam extra,7,rabu,0.064213,,0/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
47,Kesehatan,47_malam_tidur_mimpi_malam extra,8,buruk,0.048018,,0/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
47,Kesehatan,47_malam_tidur_mimpi_malam extra,9,harry,0.044323,,0/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
47,Kesehatan,47_malam_tidur_mimpi_malam extra,10,extra rabu,0.043272,,0/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
48,Transportasi & Infrastruktur,48_kereta_kereta api_extra kereta_api,1,kereta,0.333837,kai|kereta|krl|stasiun,4/58,airasia|angkutan umum|asdp|bandara|bandara internasional|bandara soetta|batik air|bbm|bus|citilink|damri|emisi kendaraan|ferry|flyover|garuda|gojek|grab|jalan|jalan tol|jembatan|kai|kapal|kapal laut|kecelakaan lalu lintas|kemacetan|kemenhub|kendaraan|kereta|kereta cepat|kir|krl|lion air|lrt|maskapai|mrt|ojek online|pelabuhan|pelni|pertalite|pertamax|pesawat|runway|sim|spbu|stasiun|stnk|subsidi bbm|taksi|terminal|terowongan|tilang|tol|tol trans jawa|tol trans sumatera|transjakarta|transportasi|underpass|whoosh
48,Transportasi & Infrastruktur,48_kereta_kereta api_extra kereta_api,2,kereta api,0.202921,kai|kereta|krl|stasiun,4/58,airasia|angkutan umum|asdp|bandara|bandara internasional|bandara soetta|batik air|bbm|bus|citilink|damri|emisi kendaraan|ferry|flyover|garuda|gojek|grab|jalan|jalan tol|jembatan|kai|kapal|kapal laut|kecelakaan lalu lintas|kemacetan|kemenhub|kendaraan|kereta|kereta cepat|kir|krl|lion air|lrt|maskapai|mrt|ojek online|pelabuhan|pelni|pertalite|pertamax|pesawat|runway|sim|spbu|stasiun|stnk|subsidi bbm|taksi|terminal|terowongan|tilang|tol|tol trans jawa|tol trans sumatera|transjakarta|transportasi|underpass|whoosh
48,Transportasi & Infrastruktur,48_kereta_kereta api_extra kereta_api,3,extra kereta,0.185858,kai|kereta|krl|stasiun,4/58,airasia|angkutan umum|asdp|bandara|bandara internasional|bandara soetta|batik air|bbm|bus|citilink|damri|emisi kendaraan|ferry|flyover|garuda|gojek|grab|jalan|jalan tol|jembatan|kai|kapal|kapal laut|kecelakaan lalu lintas|kemacetan|kemenhub|kendaraan|kereta|kereta cepat|kir|krl|lion air|lrt|maskapai|mrt|ojek online|pelabuhan|pelni|pertalite|pertamax|pesawat|runway|sim|spbu|stasiun|stnk|subsidi bbm|taksi|terminal|terowongan|tilang|tol|tol trans jawa|tol trans sumatera|transjakarta|transportasi|underpass|whoosh
48,Transportasi & Infrastruktur,48_kereta_kereta api_extra kereta_api,4,api,0.171925,kai|kereta|krl|stasiun,4/58,airasia|angkutan umum|asdp|bandara|bandara internasional|bandara soetta|batik air|bbm|bus|citilink|damri|emisi kendaraan|ferry|flyover|garuda|gojek|grab|jalan|jalan tol|jembatan|kai|kapal|kapal laut|kecelakaan lalu lintas|kemacetan|kemenhub|kendaraan|kereta|kereta cepat|kir|krl|lion air|lrt|maskapai|mrt|ojek online|pelabuhan|pelni|pertalite|pertamax|pesawat|runway|sim|spbu|stasiun|stnk|subsidi bbm|taksi|terminal|terowongan|tilang|tol|tol trans jawa|tol trans sumatera|transjakarta|transportasi|underpass|whoosh
48,Transportasi & Infrastruktur,48_kereta_kereta api_extra kereta_api,5,stasiun,0.124024,kai|kereta|krl|stasiun,4/58,airasia|angkutan umum|asdp|bandara|bandara internasional|bandara soetta|batik air|bbm|bus|citilink|damri|emisi kendaraan|ferry|flyover|garuda|gojek|grab|jalan|jalan tol|jembatan|kai|kapal|kapal laut|kecelakaan lalu lintas|kemacetan|kemenhub|kendaraan|kereta|kereta cepat|kir|krl|lion air|lrt|maskapai|mrt|ojek online|pelabuhan|pelni|pertalite|pertamax|pesawat|runway|sim|spbu|stasiun|stnk|subsidi bbm|taksi|terminal|terowongan|tilang|tol|tol trans jawa|tol trans sumatera|transjakarta|transportasi|underpass|whoosh
48,Transportasi & Infrastruktur,48_kereta_kereta api_extra kereta_api,6,penumpang,0.073515,kai|kereta|krl|stasiun,4/58,airasia|angkutan umum|asdp|bandara|bandara internasional|bandara soetta|batik air|bbm|bus|citilink|damri|emisi kendaraan|ferry|flyover|garuda|gojek|grab|jalan|jalan tol|jembatan|kai|kapal|kapal laut|kecelakaan lalu lintas|kemacetan|kemenhub|kendaraan|kereta|kereta cepat|kir|krl|lion air|lrt|maskapai|mrt|ojek online|pelabuhan|pelni|pertalite|pertamax|pesawat|runway|sim|spbu|stasiun|stnk|subsidi bbm|taksi|terminal|terowongan|tilang|tol|tol trans jawa|tol trans sumatera|transjakarta|transportasi|underpass|whoosh
48,Transportasi & Infrastruktur,48_kereta_kereta api_extra kereta_api,7,kai,0.055916,kai|kereta|krl|stasiun,4/58,airasia|angkutan umum|asdp|bandara|bandara internasional|bandara soetta|batik air|bbm|bus|citilink|damri|emisi kendaraan|ferry|flyover|garuda|gojek|grab|jalan|jalan tol|jembatan|kai|kapal|kapal laut|kecelakaan lalu lintas|kemacetan|kemenhub|kendaraan|kereta|kereta cepat|kir|krl|lion air|lrt|maskapai|mrt|ojek online|pelabuhan|pelni|pertalite|pertamax|pesawat|runway|sim|spbu|stasiun|stnk|subsidi bbm|taksi|terminal|terowongan|tilang|tol|tol trans jawa|tol trans sumatera|transjakarta|transportasi|underpass|whoosh
48,Transportasi & Infrastruktur,48_kereta_kereta api_extra kereta_api,8,krl,0.03328,kai|kereta|krl|stasiun,4/58,airasia|angkutan umum|asdp|bandara|bandara internasional|bandara soetta|batik air|bbm|bus|citilink|damri|emisi kendaraan|ferry|flyover|garuda|gojek|grab|jalan|jalan tol|jembatan|kai|kapal|kapal laut|kecelakaan lalu lintas|kemacetan|kemenhub|kendaraan|kereta|kereta cepat|kir|krl|lion air|lrt|maskapai|mrt|ojek online|pelabuhan|pelni|pertalite|pertamax|pesawat|runway|sim|spbu|stasiun|stnk|subsidi bbm|taksi|terminal|terowongan|tilang|tol|tol trans jawa|tol trans sumatera|transjakarta|transportasi|underpass|whoosh
48,Transportasi & Infrastruktur,48_kereta_kereta api_extra kereta_api,9,perjalanan,0.028651,kai|kereta|krl|stasiun,4/58,airasia|angkutan umum|asdp|bandara|bandara internasional|bandara soetta|batik air|bbm|bus|citilink|damri|emisi kendaraan|ferry|flyover|garuda|gojek|grab|jalan|jalan tol|jembatan|kai|kapal|kapal laut|kecelakaan lalu lintas|kemacetan|kemenhub|kendaraan|kereta|kereta cepat|kir|krl|lion air|lrt|maskapai|mrt|ojek online|pelabuhan|pelni|pertalite|pertamax|pesawat|runway|sim|spbu|stasiun|stnk|subsidi bbm|taksi|terminal|terowongan|tilang|tol|tol trans jawa|tol trans sumatera|transjakarta|transportasi|underpass|whoosh
48,Transportasi & Infrastruktur,48_kereta_kereta api_extra kereta_api,10,cepat,0.028179,kai|kereta|krl|stasiun,4/58,airasia|angkutan umum|asdp|bandara|bandara internasional|bandara soetta|batik air|bbm|bus|citilink|damri|emisi kendaraan|ferry|flyover|garuda|gojek|grab|jalan|jalan tol|jembatan|kai|kapal|kapal laut|kecelakaan lalu lintas|kemacetan|kemenhub|kendaraan|kereta|kereta cepat|kir|krl|lion air|lrt|maskapai|mrt|ojek online|pelabuhan|pelni|pertalite|pertamax|pesawat|runway|sim|spbu|stasiun|stnk|subsidi bbm|taksi|terminal|terowongan|tilang|tol|tol trans jawa|tol trans sumatera|transjakarta|transportasi|underpass|whoosh
49,Politik,49_fakta_turnbackhoax_pemeriksaan fakta_,1,fakta,0.208246,,0/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
49,Politik,49_fakta_turnbackhoax_pemeriksaan fakta_,2,turnbackhoax,0.150011,,0/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
49,Politik,49_fakta_turnbackhoax_pemeriksaan fakta_,3,pemeriksaan fakta,0.149814,,0/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
49,Politik,49_fakta_turnbackhoax_pemeriksaan fakta_,4,pemeriksaan,0.128898,,0/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
